,Relevant,MouseMs,LogId,Classes,RssId,Readability,Novelty,PageMs,UserId,Authority,UserLike,UserLikeBinary,ConditionalFreq,MeanConditionalFreq
7410,3.0,461,20594,['it solutions'],8284,1.0,3.0,3144.0,82,1.0,3,0,0.0018867924528301887,0.0018867924528301887
7411,3.0,2923,20598,['it solutions'],8287,0.0,2.0,23865.0,82,1.0,3,0,0.0018867924528301887,0.0018867924528301887
7412,4.0,901,20599,"['it services', 'microsoft']",5,1.0,4.0,5747.0,82,1.0,4,1,1.3697525008306643e-05,0.003966994604887338
7413,5.0,1623,20601,['microsoft'],5,1.0,5.0,83220.0,82,1.0,4,1,0.0025388765471278957,0.0025388765471278957
7414,4.0,981,20602,['global'],5,1.0,4.0,3175.0,82,1.0,4,1,0.006664550936210727,0.006664550936210727
7415,3.0,722,20603,"['global', 'politics']",8154,1.0,3.0,4907.0,82,1.0,3,0,0.00023258573632372137,0.028616352201257862
7416,4.0,1501,20609,"['ibm', 'it services']",2,1.0,4.0,6781.0,82,1.0,4,1,4.2804765650958255e-05,0.006664550936210727
7417,4.0,781,20611,['economy'],8257,1.0,4.0,40601.0,82,1.0,4,1,0.032053316407489686,0.032053316407489686
7418,4.0,1781,20630,"['stocks', 'global business']",4,1.0,4.0,6340.0,82,1.0,4,1,1.2690354051813507e-05,0.004284354173278325
7419,4.0,652,20631,"['business', 'economy']",4,1.0,4.0,8151.0,82,1.0,4,1,0.0017700022389410363,0.04363694065376071
7420,4.0,1161,20636,"['stocks', 'tech vendors']",4,1.0,4.0,21139.0,82,1.0,4,1,4.864635719861844e-05,0.006981910504601714
7421,4.0,120,20638,"['business', 'economy']",4,1.0,5.0,3765.0,82,1.0,4,1,0.0017700022389410363,0.04363694065376071
7422,4.0,491,20639,['stocks'],4,1.0,4.0,53616.0,82,1.0,4,1,0.006664550936210727,0.006664550936210727
7423,4.0,700,21041,['stocks'],4,1.0,4.0,121235.0,82,1.0,4,1,0.006664550936210727,0.006664550936210727
7424,4.0,180,21043,['stocks'],4,1.0,4.0,6120.0,82,1.0,4,1,0.006664550936210727,0.006664550936210727
7425,4.0,4346,21044,"['stocks', 'global tech']",4,1.0,4.0,46877.0,82,1.0,4,1,2.1150590086355846e-05,0.004919073310060298
7426,5.0,662,21045,"['business', 'economy']",4,1.0,5.0,4838.0,82,1.0,5,1,0.001634834558349895,0.05504587155963303
7427,4.0,340,21046,['business'],4,1.0,4.0,1061.0,82,1.0,4,1,0.055220564900031736,0.055220564900031736
7428,3.0,801,21047,['stocks'],4,1.0,3.0,5659.0,82,1.0,3,0,0.0018867924528301887,0.0018867924528301887
7429,4.0,1101,21048,"['stocks', 'business']",4,1.0,4.0,4666.0,82,1.0,4,1,0.00036802026750259174,0.03094255791812123
7430,5.0,751,21049,['business'],4,1.0,5.0,3635.0,82,1.0,4,1,0.055220564900031736,0.055220564900031736
7431,4.0,771,21050,['business'],4,1.0,4.0,2984.0,82,1.0,4,1,0.055220564900031736,0.055220564900031736
7432,4.0,1362,21052,['global tech'],4,1.0,4.0,9645.0,82,1.0,4,1,0.0031735956839098697,0.0031735956839098697
7433,4.0,0,21054,"['it services', 'microsoft']",5,1.0,4.0,400.0,82,1.0,4,1,1.3697525008306643e-05,0.003966994604887338
7434,5.0,2284,21056,['consumer tech'],5,1.0,5.0,19598.0,82,1.0,5,1,0.001310615989515072,0.001310615989515072
7435,5.0,600,21058,['global tech'],5,1.0,5.0,5868.0,82,1.0,5,1,0.001310615989515072,0.001310615989515072
7436,3.0,70,21059,['consumer tech'],5,1.0,3.0,3115.0,82,1.0,3,0,0.0025157232704402514,0.0025157232704402514
7437,4.0,380,21061,['consumer tech'],5,1.0,4.0,7050.0,82,1.0,4,1,0.002221516978736909,0.002221516978736909
7438,4.0,272,21062,['it services'],5,1.0,4.0,3154.0,82,1.0,4,1,0.005395112662646779,0.005395112662646779
7439,4.0,350,21063,['consumer tech'],5,1.0,5.0,1032.0,82,1.0,4,1,0.002221516978736909,0.002221516978736909
7440,4.0,371,21064,"['global business', 'economy']",5,1.0,3.0,2444.0,82,1.0,4,1,6.1034559963484014e-05,0.016978736908917803
7441,4.0,501,21065,"['oracle', 'tech vendors']",5,1.0,4.0,2934.0,82,1.0,4,1,5.7912329998355286e-05,0.007616629641383687
7442,5.0,1463,21066,['oracle'],5,1.0,5.0,91021.0,82,1.0,5,1,0.00327653997378768,0.00327653997378768
7443,4.0,0,21068,['ibm'],8273,1.0,4.0,1001.0,82,1.0,4,1,0.007933989209774674,0.007933989209774674
7444,4.0,1321,21069,"['global', 'business']",8257,1.0,4.0,6489.0,82,1.0,4,1,0.00036802026750259174,0.03094255791812123
7445,4.0,1901,21071,['ibm'],8257,1.0,4.0,8853.0,82,1.0,4,1,0.007933989209774674,0.007933989209774674
7446,4.0,952,21072,"['ibm', 'it products']",8177,1.0,4.0,4747.0,82,1.0,4,1,5.287647521588961e-05,0.0072992700729927005
7447,4.0,2923,21073,['politics'],8257,1.0,4.0,39848.0,82,1.0,4,1,0.06315455410980642,0.06315455410980642
7448,4.0,1532,21074,['it solutions'],2,1.0,4.0,5357.0,82,1.0,4,1,0.001904157410345922,0.001904157410345922
7449,4.0,972,21075,"['it solutions', 'stocks']",8272,1.0,4.0,4787.0,82,1.0,4,1,1.2690354051813507e-05,0.004284354173278325
7450,4.0,1915,21076,['it services'],8256,1.0,4.0,6881.0,82,1.0,4,1,0.005395112662646779,0.005395112662646779
7451,4.0,180,21077,['business'],8175,1.0,4.0,851.0,82,1.0,4,1,0.055220564900031736,0.055220564900031736
7452,4.0,2315,21078,['science'],8150,1.0,4.0,20309.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7453,4.0,681,21079,['science'],11,1.0,4.0,24494.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7454,4.0,1583,21080,['science'],11,1.0,4.0,4947.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7455,4.0,220,21081,['science'],11,1.0,4.0,3155.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7456,4.0,0,21082,['science'],11,1.0,4.0,240.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7457,4.0,991,21083,['science'],11,1.0,4.0,4677.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7458,4.0,701,21084,['science'],11,1.0,4.0,5728.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7459,4.0,832,21085,['science'],11,1.0,4.0,3034.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7460,4.0,751,21086,['science'],11,1.0,4.0,4688.0,82,1.0,4,1,0.07648365598222787,0.07648365598222787
7461,4.0,341,21087,['tech vendors'],11,1.0,4.0,4847.0,82,1.0,4,1,0.0072992700729927005,0.0072992700729927005
7462,4.0,961,21088,"['tech vendors', 'global tech']",12,1.0,4.0,4897.0,82,1.0,4,1,2.3164931999342113e-05,0.005236432878451285
7463,4.0,782,21089,['tech vendors'],12,1.0,4.0,2575.0,82,1.0,4,1,0.0072992700729927005,0.0072992700729927005
7464,4.0,140,21090,['ibm'],12,1.0,4.0,1674.0,82,1.0,4,1,0.007933989209774674,0.007933989209774674
7465,5.0,0,21091,['india'],8257,1.0,4.0,2654.0,82,1.0,4,1,0.013011742304030467,0.013011742304030467
7467,5.0,452,1874,['india'],5,1.0,5.0,209266.0,83,1.0,5,1,0.020969855832241154,0.020969855832241154
7468,3.0,957,1875,['india'],8155,1.0,4.0,39032.0,83,0.0,3,0,0.005660377358490566,0.005660377358490566
7469,4.0,312,1876,['india'],8153,1.0,4.0,121578.0,83,1.0,5,1,0.020969855832241154,0.020969855832241154
7470,4.0,781,1878,['russia'],8152,1.0,4.0,82296.0,83,1.0,4,1,0.003808314820691844,0.003808314820691844
7474,4.0,578,1883,['entertainment'],11,1.0,5.0,59391.0,83,1.0,4,1,0.05966359885750555,0.05966359885750555
7476,4.0,281,1888,['default'],8,1.0,4.0,5485.0,83,1.0,3,0,0.12012578616352201,0.12012578616352201
7480,5.0,203,2261,['canada'],3,1.0,5.0,250641.0,83,1.0,5,1,0.009829619921363041,0.009829619921363041
7481,4.0,642,2262,['india'],3,1.0,4.0,147672.0,83,1.0,4,1,0.013011742304030467,0.013011742304030467
7482,3.0,313,2264,['technology'],92,0.0,3.0,24547.0,83,0.0,3,0,0.06477987421383648,0.06477987421383648
7484,4.0,812,2269,['technology'],5,1.0,4.0,84203.0,83,1.0,4,1,0.05998095842589654,0.05998095842589654
7485,4.0,1203,2270,['iraq'],5,1.0,4.0,214797.0,83,1.0,4,1,0.04443033957473818,0.04443033957473818
7486,4.0,579,2274,['science'],2,1.0,4.0,90640.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7487,4.0,329,2275,['science'],11,1.0,5.0,145657.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7488,4.0,141,2276,['default'],14,1.0,4.0,64423.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7490,4.0,921,2280,['politics'],2,1.0,4.0,130281.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7491,4.0,250,2691,['politics'],2,1.0,5.0,11687.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7492,4.0,391,2692,['politics'],2,1.0,4.0,25828.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7493,3.0,157,2693,['politics'],2,1.0,3.0,19844.0,83,1.0,3,0,0.052830188679245285,0.052830188679245285
7494,4.0,157,2694,['politics'],2,1.0,4.0,47500.0,83,1.0,3,0,0.052830188679245285,0.052830188679245285
7496,4.0,1031,2698,['entertainment'],2,1.0,4.0,70281.0,83,1.0,4,1,0.05966359885750555,0.05966359885750555
7497,3.0,406,2699,['default'],2,1.0,5.0,21140.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7498,2.0,438,2700,['politics'],2,1.0,2.0,13188.0,83,0.0,2,0,0.05754475703324808,0.05754475703324808
7499,4.0,1249,2702,['interesting news'],2,1.0,4.0,27376.0,83,1.0,4,1,0.0015867978419549348,0.0015867978419549348
7500,5.0,498,2704,['politics'],2,1.0,5.0,151344.0,83,1.0,5,1,0.0491480996068152,0.0491480996068152
7501,4.0,313,2705,['economy'],2,1.0,4.0,17095.0,83,1.0,4,1,0.032053316407489686,0.032053316407489686
7502,5.0,1001,2706,['default'],4,1.0,5.0,142969.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7503,2.0,438,2707,['science'],5,0.0,3.0,9281.0,83,1.0,3,0,0.04025157232704402,0.04025157232704402
7504,4.0,1562,2708,['science'],11,1.0,5.0,21390.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7505,4.0,109,2709,['politics'],11,1.0,4.0,20219.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7506,4.0,344,2710,['default'],6,1.0,4.0,1547.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7507,2.0,922,2900,['politics'],2,0.0,2.0,14938.0,83,0.0,3,0,0.052830188679245285,0.052830188679245285
7508,4.0,469,2901,['politics'],2,1.0,4.0,11313.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7509,4.0,829,2903,['politics'],2,1.0,4.0,17219.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7510,4.0,235,2905,['politics'],2,1.0,4.0,48422.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7511,3.0,62,2906,['politics'],2,1.0,3.0,4234.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7512,4.0,203,2908,['politics'],2,1.0,4.0,30469.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7513,3.0,532,2910,['politics'],2,1.0,4.0,41188.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7514,5.0,828,2912,['default'],8153,1.0,5.0,31938.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7515,1.0,610,2914,['science'],2,0.0,1.0,6109.0,83,0.0,1,0,0.01699346405228758,0.01699346405228758
7516,4.0,0,2915,['politics'],11,1.0,4.0,766.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7517,4.0,62,2916,['default'],3,1.0,4.0,14641.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7518,2.0,749,2918,['default'],2,0.0,2.0,2703.0,83,0.0,2,0,0.1636828644501279,0.1636828644501279
7519,4.0,594,2994,['politics'],8155,1.0,4.0,28140.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7520,4.0,374,3001,['politics'],3,1.0,4.0,39203.0,83,1.0,3,0,0.052830188679245285,0.052830188679245285
7521,4.0,172,3002,['politics'],3,0.0,3.0,18359.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7522,5.0,689,3003,['technology'],3,1.0,5.0,132985.0,83,1.0,5,1,0.05701179554390563,0.05701179554390563
7523,3.0,485,3008,['politics'],11,0.0,3.0,32312.0,83,0.0,3,0,0.052830188679245285,0.052830188679245285
7524,4.0,282,3069,['politics'],3,1.0,4.0,31203.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7525,4.0,468,3071,['politics'],3,1.0,4.0,153515.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7526,4.0,391,3073,['default'],3,1.0,4.0,13390.0,83,1.0,3,0,0.12012578616352201,0.12012578616352201
7527,4.0,173,3074,['economy'],3,1.0,4.0,15250.0,83,1.0,4,1,0.032053316407489686,0.032053316407489686
7528,4.0,703,3075,['default'],2,0.0,4.0,171609.0,83,0.0,4,1,0.05775944144715963,0.05775944144715963
7529,2.0,391,3076,['science'],4,1.0,2.0,3594.0,83,0.0,2,0,0.026854219948849106,0.026854219948849106
7530,4.0,1905,3077,['india'],8154,1.0,4.0,27922.0,83,1.0,3,0,0.005660377358490566,0.005660377358490566
7532,1.0,953,3079,['technology'],659,0.0,1.0,3657.0,83,0.0,2,0,0.04603580562659847,0.04603580562659847
7533,4.0,344,3080,['economy'],876,1.0,4.0,319671.0,83,1.0,4,1,0.032053316407489686,0.032053316407489686
7534,3.0,2157,3081,['politics'],1758,1.0,3.0,24719.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7535,4.0,1391,3082,['science'],8153,1.0,5.0,76656.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7536,4.0,374,3083,['science'],11,1.0,4.0,2875.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7537,4.0,359,3084,['entertainment'],11,1.0,4.0,6719.0,83,1.0,4,1,0.05966359885750555,0.05966359885750555
7539,2.0,390,3369,['entertainment'],2,0.0,2.0,5312.0,83,0.0,2,0,0.08695652173913043,0.08695652173913043
7540,2.0,390,3370,['economy'],2,0.0,2.0,2845.0,83,0.0,2,0,0.024296675191815855,0.024296675191815855
7541,4.0,375,3371,['sports'],2,1.0,4.0,27423.0,83,1.0,4,1,0.027927642018406855,0.027927642018406855
7542,3.0,296,3372,['politics'],2,0.0,3.0,16141.0,83,1.0,3,0,0.052830188679245285,0.052830188679245285
7543,4.0,142,3373,['politics'],2,1.0,4.0,24828.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7544,3.0,360,3374,['technology'],2,1.0,3.0,17000.0,83,0.0,3,0,0.06477987421383648,0.06477987421383648
7545,4.0,78,3375,['politics'],2,1.0,4.0,34969.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7546,4.0,110,3376,['entertainment'],2,1.0,4.0,49359.0,83,1.0,4,1,0.05966359885750555,0.05966359885750555
7547,3.0,63,3377,['politics'],2,0.0,3.0,2500.0,83,0.0,3,0,0.052830188679245285,0.052830188679245285
7548,4.0,375,3378,"['politics', 'india']",3,1.0,4.0,22890.0,83,1.0,4,1,0.0008217507834027494,0.03808314820691844
7549,4.0,218,3379,['iraq'],3,1.0,4.0,27891.0,83,1.0,5,1,0.026867627785058978,0.026867627785058978
7550,4.0,407,3380,"['world', 'politics']",3,1.0,4.0,14250.0,83,1.0,3,0,0.0015284205529844548,0.04088050314465409
7551,3.0,79,3381,"['iraq', 'politics']",3,1.0,3.0,18906.0,83,1.0,4,1,0.002805978284789876,0.0537924468422723
7552,4.0,1438,3382,['canada'],3,1.0,4.0,19344.0,83,1.0,4,1,0.009203427483338623,0.009203427483338623
7553,3.0,156,3384,"['world', 'politics']",3,0.0,3.0,32484.0,83,0.0,3,0,0.0015284205529844548,0.04088050314465409
7554,5.0,297,3386,['politics'],3,1.0,5.0,116141.0,83,1.0,5,1,0.0491480996068152,0.0491480996068152
7555,5.0,109,3387,"['world', 'politics']",3,1.0,5.0,33422.0,83,1.0,5,1,0.0003220714259948571,0.027850589777195282
7556,4.0,141,3388,['world'],3,1.0,4.0,9250.0,83,1.0,4,1,0.014598540145985401,0.014598540145985401
7557,4.0,455,3390,['economy'],3,1.0,3.0,14235.0,83,1.0,4,1,0.032053316407489686,0.032053316407489686
7558,4.0,219,3392,['science'],4,1.0,5.0,72734.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7559,4.0,500,3393,['politics'],11,1.0,5.0,9422.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7560,4.0,78,3395,['politics'],12,1.0,5.0,51375.0,83,1.0,5,1,0.0491480996068152,0.0491480996068152
7561,4.0,281,3396,"['iraq', 'politics']",12,1.0,4.0,9391.0,83,1.0,3,0,0.0017942328230687078,0.043396226415094344
7562,3.0,110,3397,['technology'],12,1.0,3.0,8859.0,83,1.0,3,0,0.06477987421383648,0.06477987421383648
7563,4.0,1094,3399,"['world', 'economy']",4,1.0,4.0,13141.0,83,1.0,4,1,0.0004679316263867107,0.023325928276737545
7564,5.0,187,3401,['difficult to understand'],4,1.0,5.0,127828.0,83,1.0,5,1,0.011140235910878113,0.011140235910878113
7565,3.0,343,3402,['economy'],4,0.0,2.0,7656.0,83,0.0,2,0,0.024296675191815855,0.024296675191815855
7566,3.0,125,3403,['difficult to understand'],4,0.0,3.0,44516.0,83,1.0,3,0,0.023270440251572325,0.023270440251572325
7567,2.0,141,3404,"['politics', 'india']",6,0.0,2.0,6047.0,83,0.0,1,0,0.0006664103549916698,0.02679738562091503
7568,4.0,563,3405,"['politics', 'india']",3,1.0,4.0,124578.0,83,1.0,5,1,0.001030628563183543,0.03505897771952818
7569,4.0,812,3407,['science'],8153,1.0,4.0,12156.0,83,1.0,5,1,0.05897771952817824,0.05897771952817824
7570,4.0,0,3408,['iraq'],11,1.0,4.0,625.0,83,1.0,4,1,0.04443033957473818,0.04443033957473818
7571,3.0,265,3409,['default'],10,0.0,3.0,13625.0,83,0.0,3,0,0.12012578616352201,0.12012578616352201
7572,2.0,359,3410,['canada'],10,0.0,2.0,2985.0,83,0.0,2,0,0.010230179028132993,0.010230179028132993
7573,2.0,422,3412,['canada'],7,0.0,2.0,31344.0,83,1.0,3,0,0.0037735849056603774,0.0037735849056603774
7574,4.0,327,3413,['canada'],3,1.0,4.0,45375.0,83,1.0,4,1,0.009203427483338623,0.009203427483338623
7575,4.0,422,3415,['canada'],3,1.0,4.0,29390.0,83,1.0,4,1,0.009203427483338623,0.009203427483338623
7576,3.0,501,3416,['default'],3,0.0,3.0,11641.0,83,0.0,3,0,0.12012578616352201,0.12012578616352201
7577,4.0,250,3418,['canada'],16,0.0,4.0,26297.0,83,1.0,4,1,0.009203427483338623,0.009203427483338623
7578,4.0,265,3419,"['difficult to understand', 'sports']",3,1.0,4.0,64907.0,83,1.0,4,1,0.00029248244576560655,0.019200253887654714
7579,2.0,812,3420,['science'],7,0.0,2.0,5703.0,83,0.0,1,0,0.01699346405228758,0.01699346405228758
7580,5.0,359,3422,['science'],11,1.0,5.0,139828.0,83,1.0,5,1,0.05897771952817824,0.05897771952817824
7581,4.0,485,3424,['entertainment'],10,1.0,5.0,58359.0,83,1.0,5,1,0.04849279161205767,0.04849279161205767
7582,3.0,78,3426,['difficult to understand'],200,0.0,3.0,13625.0,83,0.0,3,0,0.023270440251572325,0.023270440251572325
7583,2.0,594,3428,['default'],2044,0.0,2.0,25000.0,83,0.0,2,0,0.1636828644501279,0.1636828644501279
7584,4.0,313,3430,['russia'],488,1.0,4.0,48735.0,83,1.0,4,1,0.003808314820691844,0.003808314820691844
7585,2.0,390,3432,['politics'],245,0.0,2.0,4093.0,83,0.0,2,0,0.05754475703324808,0.05754475703324808
7586,3.0,359,3435,['economy'],6,1.0,3.0,14516.0,83,1.0,3,0,0.027672955974842768,0.027672955974842768
7587,4.0,891,3436,"['iraq', 'economy', 'politics']",8155,1.0,4.0,41110.0,83,1.0,4,1,8.994090979491509e-05,0.046546070030678094
7588,4.0,235,3437,"['iraq', 'economy', 'technology']",8153,1.0,4.0,28875.0,83,1.0,4,1,8.542126608662789e-05,0.04548820480270813
7589,4.0,641,3439,['difficult to understand'],8155,1.0,4.0,36453.0,83,1.0,3,0,0.023270440251572325,0.023270440251572325
7590,2.0,125,3440,['default'],200,0.0,2.0,15140.0,83,0.0,3,0,0.12012578616352201,0.12012578616352201
7591,4.0,703,3442,['entertainment'],313,1.0,4.0,52735.0,83,1.0,4,1,0.05966359885750555,0.05966359885750555
7592,4.0,141,3445,"['default', 'difficult to understand']",14,1.0,4.0,53609.0,83,1.0,4,1,0.0006049068764697772,0.0341161536020311
7593,1.0,874,3446,['iraq'],176,0.0,1.0,2516.0,83,0.0,1,0,0.027450980392156862,0.027450980392156862
7595,4.0,266,3449,"['china', 'politics']",2,1.0,4.0,15860.0,83,1.0,4,1,0.0005211102528895484,0.03570295144398604
7596,4.0,515,3451,['default'],2,1.0,4.0,48593.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7597,4.0,828,3452,['science'],2,1.0,4.0,29079.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7598,5.0,406,3454,['default'],11,1.0,5.0,146656.0,83,1.0,5,1,0.08519003931847968,0.08519003931847968
7599,3.0,390,3846,['difficult to understand'],306,0.0,3.0,6405.0,83,1.0,3,0,0.023270440251572325,0.023270440251572325
7602,1.0,375,4033,['politics'],306,0.0,1.0,3734.0,83,0.0,1,0,0.03398692810457516,0.03398692810457516
7604,4.0,1031,4035,"['iraq', 'politics']",2,1.0,4.0,157141.0,83,1.0,4,1,0.002805978284789876,0.0537924468422723
7605,4.0,1704,4036,['politics'],3,1.0,4.0,194844.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7607,4.0,406,4038,"['iraq', 'politics']",2,1.0,4.0,43703.0,83,1.0,4,1,0.002805978284789876,0.0537924468422723
7608,4.0,827,4039,['economy'],2,1.0,4.0,19844.0,83,1.0,4,1,0.032053316407489686,0.032053316407489686
7609,3.0,1015,4040,['sports'],2,1.0,3.0,15937.0,83,1.0,3,0,0.026415094339622643,0.026415094339622643
7610,3.0,734,4041,"['iraq', 'politics']",2,1.0,3.0,11687.0,83,1.0,3,0,0.0017942328230687078,0.043396226415094344
7611,4.0,483,4042,['politics'],3,1.0,4.0,53563.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7612,4.0,829,4043,"['iraq', 'politics']",3,1.0,4.0,26562.0,83,1.0,4,1,0.002805978284789876,0.0537924468422723
7613,4.0,970,4044,"['iraq', 'politics']",2,1.0,4.0,39093.0,83,1.0,4,1,0.002805978284789876,0.0537924468422723
7614,5.0,751,4045,['default'],2,1.0,4.0,67859.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7616,1.0,593,4047,['politics'],306,0.0,1.0,2907.0,83,0.0,1,0,0.03398692810457516,0.03398692810457516
7621,3.0,1515,4052,['canada'],2,1.0,3.0,15625.0,83,1.0,3,0,0.0037735849056603774,0.0037735849056603774
7622,3.0,1735,4053,"['canada', 'politics']",3,1.0,3.0,43891.0,83,1.0,2,0,0.000588693166580543,0.03388746803069054
7623,5.0,1470,4054,['economy'],14,1.0,4.0,346438.0,83,1.0,4,1,0.032053316407489686,0.032053316407489686
7624,3.0,1950,4055,['india'],870,0.0,2.0,21109.0,83,0.0,3,0,0.005660377358490566,0.005660377358490566
7633,4.0,719,4064,['india'],1265,0.0,4.0,83328.0,83,0.0,4,1,0.013011742304030467,0.013011742304030467
7634,4.0,1406,4065,['politics'],8153,1.0,4.0,141501.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7645,4.0,703,4076,"['technology', 'science']",3,1.0,4.0,31250.0,83,1.0,3,0,0.002607491792255053,0.052515723270440254
7646,4.0,1953,4077,['canada'],11,1.0,4.0,131891.0,83,1.0,4,1,0.009203427483338623,0.009203427483338623
7647,4.0,1768,4078,['russia'],3,1.0,4.0,41672.0,83,1.0,3,0,0.0012578616352201257,0.0012578616352201257
7648,4.0,970,4079,['canada'],3936,1.0,5.0,24859.0,83,1.0,4,1,0.009203427483338623,0.009203427483338623
7653,5.0,2423,4086,['canada'],3,1.0,5.0,281783.0,83,1.0,5,1,0.009829619921363041,0.009829619921363041
7654,1.0,8687,4087,['canada'],2960,0.0,1.0,36797.0,83,0.0,2,0,0.010230179028132993,0.010230179028132993
7657,1.0,469,4090,['china'],3622,0.0,1.0,2125.0,83,0.0,1,0,0.006535947712418301,0.006535947712418301
7660,4.0,2577,4104,['difficult to understand'],11,1.0,5.0,112421.0,83,1.0,4,1,0.010472865756902571,0.010472865756902571
7661,3.0,1892,4105,['science'],11,0.0,3.0,32578.0,83,0.0,3,0,0.04025157232704402,0.04025157232704402
7662,4.0,1220,4108,['politics'],11,1.0,5.0,39984.0,83,1.0,4,1,0.06315455410980642,0.06315455410980642
7670,3.0,282,4433,['india'],2,1.0,3.0,11797.0,83,1.0,3,0,0.005660377358490566,0.005660377358490566
7673,4.0,938,4436,['india'],8156,1.0,5.0,28860.0,83,1.0,5,1,0.020969855832241154,0.020969855832241154
7674,5.0,251,4437,['india'],8153,1.0,5.0,14829.0,83,1.0,5,1,0.020969855832241154,0.020969855832241154
7677,5.0,719,4440,['china'],8153,1.0,5.0,36422.0,83,1.0,5,1,0.00851900393184797,0.00851900393184797
7678,4.0,0,4441,['science'],16,1.0,4.0,20203.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7679,5.0,375,4442,['science'],11,1.0,5.0,105109.0,83,1.0,5,1,0.05897771952817824,0.05897771952817824
7680,5.0,624,4443,"['technology', 'science', 'politics']",11,1.0,5.0,73375.0,83,1.0,5,1,0.00016525683260417638,0.05504587155963303
7681,5.0,937,4444,['technology'],11,1.0,5.0,90719.0,83,1.0,5,1,0.05701179554390563,0.05701179554390563
7683,4.0,422,4446,"['technology', 'science']",8172,1.0,4.0,34906.0,83,1.0,4,1,0.004587562989730583,0.0682323072040622
7684,3.0,625,4643,['science'],2610,0.0,3.0,19907.0,83,0.0,3,0,0.04025157232704402,0.04025157232704402
7685,5.0,407,4644,['technology'],14,1.0,5.0,17891.0,83,1.0,5,1,0.05701179554390563,0.05701179554390563
7687,2.0,749,5108,['technology'],1265,0.0,2.0,22187.0,83,0.0,3,0,0.06477987421383648,0.06477987421383648
7688,3.0,547,5109,['science'],1265,0.0,3.0,20577.0,83,1.0,4,1,0.07648365598222787,0.07648365598222787
7689,4.0,407,5110,"['technology', 'science']",14,0.0,4.0,36219.0,83,1.0,4,1,0.004587562989730583,0.0682323072040622
7690,5.0,578,5111,['technology'],14,1.0,4.0,78875.0,83,1.0,5,1,0.05701179554390563,0.05701179554390563
7691,4.0,532,5112,['default'],14,1.0,4.0,22547.0,83,1.0,4,1,0.05775944144715963,0.05775944144715963
7692,3.0,265,5113,['international'],14,0.0,3.0,18812.0,83,1.0,3,0,0.018867924528301886,0.018867924528301886
7693,4.0,391,5114,"['technology', 'science']",14,1.0,4.0,15141.0,83,1.0,4,1,0.004587562989730583,0.0682323072040622
7694,4.0,1031,5115,"['environment', 'science']",14,1.0,5.0,53735.0,83,1.0,4,1,0.0013592779228831357,0.04712789590606157
7695,4.0,0,5116,"['technology', 'politics']",14,1.0,4.0,923.0,83,1.0,4,1,0.0037880706844663323,0.06156775626785148
