,Relevant,MouseMs,LogId,Classes,RssId,Readability,Novelty,PageMs,UserId,Authority,UserLike,UserLikeBinary
9091,3.0,1263,3749,"['nuclear weapons', 'indifferent', 'international news']",3,1.0,5.0,23624.0,87,1.0,2,0
9092,3.0,1153,3750,"['agree', 'business news', 'international news']",3,1.0,3.0,8632.0,87,1.0,3,0
9093,4.0,1112,3752,"['entertainment', 'indifferent', 'business news']",4,1.0,4.0,10035.0,87,1.0,4,1
9094,3.0,562,3753,"['government news', 'info tech news', 'agree']",4,1.0,3.0,5818.0,87,1.0,3,0
9095,5.0,250,3754,"['info tech news', 'agree', 'business news']",5,1.0,5.0,6260.0,87,1.0,5,1
9096,5.0,690,3755,"['government news', 'info tech news', 'agree']",5,1.0,5.0,30644.0,87,1.0,5,1
9097,4.0,512,3756,"['info tech news', 'agree', 'business news']",5,1.0,4.0,2403.0,87,1.0,4,1
9098,5.0,581,3757,"['info tech news', 'indifferent', 'business news']",5,1.0,5.0,20529.0,87,1.0,5,1
9099,2.0,60,3758,"['legal news', 'government news', 'disagree']",5,1.0,2.0,6589.0,87,1.0,2,0
9100,5.0,702,3759,"['disagree', 'iraq news', 'presidential election']",6,1.0,5.0,54588.0,87,1.0,5,1
9101,4.0,1160,3760,"['disagree', 'accident/tradegy news', 'presidential election']",6,1.0,3.0,19358.0,87,1.0,3,0
9102,5.0,1062,3761,"['disagree', 'iraq news', 'presidential election']",6,1.0,5.0,72024.0,87,1.0,5,1
9103,4.0,131,3763,"['george bush', 'disagree', 'presidential election']",6,1.0,3.0,42642.0,87,1.0,4,1
9104,4.0,722,3764,"['entertainment', 'agree']",6,1.0,4.0,23133.0,87,1.0,2,0
9105,4.0,150,3766,"['entertainment', 'indifferent', 'business news']",8,1.0,4.0,42311.0,87,1.0,4,1
9106,3.0,1020,3767,"['entertainment', 'government news', 'agree']",8,1.0,3.0,13309.0,87,1.0,3,0
9107,5.0,940,3768,"['health news', 'entertainment', 'agree']",8,1.0,5.0,46127.0,87,1.0,4,1
9109,3.0,1442,3770,"['entertainment', 'legal news', 'agree']",10,1.0,5.0,45746.0,87,1.0,3,0
9110,2.0,10,3771,"['space/science', 'agree', 'international news']",10,1.0,5.0,35391.0,87,1.0,5,1
9111,5.0,970,3773,"['space/science', 'indifferent', 'religion']",10,1.0,5.0,42401.0,87,1.0,5,1
9112,5.0,370,3774,"['general elections', 'new york area', 'agree']",11,1.0,5.0,3875.0,87,1.0,4,1
9113,3.0,590,3775,"['legal news', 'government news', 'disagree']",12,1.0,3.0,18076.0,87,1.0,4,1
9114,3.0,60,3779,"['indifferent', 'football', 'iraq news']",12,1.0,2.0,27569.0,87,1.0,3,0
9115,3.0,431,3780,"['george bush', 'entertainment', 'agree']",12,1.0,3.0,10275.0,87,1.0,3,0
9116,3.0,962,3781,"['disagree', 'accident/tradegy news', 'middle east news']",13,1.0,5.0,43584.0,87,1.0,4,1
9117,2.0,922,3782,"['legal news', 'government news', 'disagree']",13,1.0,3.0,15212.0,87,0.0,2,0
9118,4.0,800,3783,"['wall st area', 'disagree', 'business news']",14,1.0,4.0,85353.0,87,1.0,5,1
9119,4.0,650,3784,"['disagree', 'accident/tradegy news', 'iraq news']",14,1.0,4.0,8062.0,87,1.0,5,1
9120,3.0,1181,3786,"['legal news', 'disagree', 'sports']",14,1.0,3.0,32177.0,87,1.0,3,0
9121,4.0,860,3788,"['space/science', 'entertainment', 'indifferent']",15,1.0,3.0,43813.0,87,1.0,3,0
9122,2.0,931,3789,"['government news', 'agree', 'international news']",15,1.0,3.0,6590.0,87,1.0,2,0
9123,4.0,280,3790,"['indifferent', 'stock market', 'business news']",2,1.0,4.0,20629.0,87,1.0,3,0
9124,2.0,2404,3791,"['indifferent', 'stock market', 'business news']",4,1.0,2.0,9093.0,87,1.0,2,0
9125,2.0,430,3792,"['agree', 'presidential election', 'john kerry']",4,1.0,2.0,7170.0,87,1.0,2,0
9126,3.0,1002,3793,"['usa area', 'agree', 'business news']",6,1.0,3.0,25406.0,87,1.0,3,0
9127,3.0,521,3794,"['info tech news', 'indifferent', 'business news']",4,1.0,2.0,28321.0,87,1.0,3,0
9128,2.0,1411,3795,"['disagree', 'presidential election', 'business news']",5,1.0,3.0,26739.0,87,1.0,2,0
9129,2.0,431,3796,"['entertainment', 'new york area', 'disagree']",6,1.0,2.0,12488.0,87,1.0,2,0
9130,3.0,40,3797,"['disagree', 'accident/tradegy news', 'iraq news']",8,1.0,3.0,16122.0,87,0.0,3,0
9131,3.0,450,3798,"['info tech news', 'wall st area', 'agree']",3,1.0,3.0,4998.0,87,1.0,3,0
9132,4.0,781,3799,"['agree', 'iraq news', 'presidential election']",5,1.0,4.0,20169.0,87,1.0,4,1
9133,2.0,1122,3800,"['general elections', 'indifferent']",2,1.0,3.0,51254.0,87,1.0,3,0
9134,2.0,1200,3801,"['disagree', 'accident/tradegy news', 'iraq news']",2,1.0,2.0,25256.0,87,1.0,2,0
9135,3.0,661,3802,"['general elections', 'china area', 'indifferent']",2,1.0,3.0,72113.0,87,1.0,3,0
9136,2.0,70,3803,"['health news', 'disagree', 'business news']",2,1.0,2.0,27380.0,87,1.0,3,0
9137,2.0,281,3804,"['george bush', 'disagree', 'iraq news']",2,1.0,2.0,5409.0,87,1.0,3,0
9138,3.0,874,3805,"['government news', 'disagree', 'iraq news']",2,1.0,3.0,35761.0,87,1.0,4,1
9139,3.0,580,3806,"['legal news', 'indifferent', 'iraq news']",2,1.0,3.0,16364.0,87,1.0,2,0
9140,2.0,1382,3807,['not news article'],2,1.0,2.0,63281.0,87,1.0,3,0
9141,1.0,461,5011,['not news article'],606,0.0,1.0,10605.0,87,0.0,1,0
9142,1.0,80,5013,"['difficult to understand', 'business news']",606,0.0,1.0,7571.0,87,0.0,1,0
9143,2.0,1010,5016,['not news article'],943,1.0,2.0,47248.0,87,0.0,1,0
9144,1.0,210,5018,"['posted comments', 'not news article']",606,0.0,1.0,2353.0,87,0.0,1,0
9145,1.0,1352,5019,"['posted comments', 'not news article']",606,0.0,2.0,31595.0,87,0.0,2,0
9146,1.0,1932,5023,"['posted comments', 'not news article']",606,0.0,2.0,17526.0,87,0.0,1,0
9147,1.0,1661,5025,"['posted comments', 'not news article']",606,0.0,2.0,10335.0,87,0.0,1,0
9148,1.0,690,5027,"['george bush', 'disagree', 'presidential election']",606,0.0,1.0,8783.0,87,0.0,1,0
9149,2.0,1092,5033,['not news article'],943,1.0,2.0,33358.0,87,0.0,3,0
9150,1.0,702,5035,"['info tech news', 'disagree', 'business news']",943,0.0,1.0,21922.0,87,0.0,1,0
9151,2.0,280,5038,"['not news article', 'info tech news']",943,0.0,3.0,33277.0,87,0.0,2,0
9152,2.0,511,5043,"['authority reliable', 'intensity major']",943,1.0,3.0,14891.0,87,0.0,2,0
9155,1.0,623,7198,"['authority reliable', 'intensity minor']",8221,1.0,3.0,484415.0,87,0.0,4,1
9156,1.0,641,7199,"['authority reliable', 'intensity major']",8221,1.0,2.0,41452.0,87,0.0,3,0
9157,5.0,1001,7215,"['authority unreliable', 'intensity major']",8285,1.0,2.0,140662.0,87,0.0,5,1
9158,5.0,860,7218,"['authority unreliable', 'intensity minor']",8285,1.0,2.0,72915.0,87,0.0,4,1
9160,1.0,892,7426,"['authority reliable', 'intensity major']",8270,1.0,2.0,122177.0,87,0.0,3,0
9161,4.0,1251,7429,"['authority very reliable', 'intensity major']",8285,1.0,3.0,43106.0,87,0.0,4,1
9162,1.0,1531,7489,"['authority unreliable', 'intensity major']",8281,1.0,2.0,26328.0,87,0.0,3,0
9163,1.0,2133,7493,"['authority reliable', 'intensity major']",217,1.0,2.0,95158.0,87,0.0,1,0
9164,4.0,1994,7494,"['authority very reliable', 'intensity major']",8285,1.0,2.0,13319.0,87,0.0,4,1
9165,3.0,632,7495,"['authority reliable', 'intensity major']",6,1.0,3.0,36452.0,87,0.0,4,1
9166,1.0,751,7511,"['authority unreliable', 'intensity major']",1218,1.0,4.0,367638.0,87,0.0,3,0
9167,1.0,1370,7516,"['authority very reliable', 'intensity major']",361,1.0,2.0,52516.0,87,0.0,3,0
9168,5.0,1103,7522,"['authority very reliable', 'intensity major']",4,1.0,2.0,78534.0,87,0.0,4,1
9170,2.0,700,7532,"['authority reliable', 'intensity major']",14,1.0,4.0,66044.0,87,0.0,4,1
9171,2.0,781,7540,"['authority reliable', 'intensity minor']",393,1.0,2.0,64093.0,87,0.0,3,0
9172,2.0,1392,7549,"['authority unreliable', 'intensity minor']",8185,1.0,2.0,82180.0,87,0.0,3,0
9173,1.0,850,7552,"['authority unreliable', 'intensity major']",661,1.0,2.0,15052.0,87,0.0,2,0
9175,1.0,1333,7561,"['authority reliable', 'intensity major']",91,1.0,5.0,108355.0,87,0.0,3,0
9178,2.0,551,7579,"['authority reliable', 'intensity minor']",1218,1.0,2.0,60979.0,87,0.0,3,0
9179,2.0,10,7599,"['authority reliable', 'intensity minor']",8257,1.0,2.0,22212.0,87,0.0,3,0
9180,1.0,510,7603,"['authority reliable', 'intensity minor']",8271,1.0,2.0,60008.0,87,0.0,2,0
9181,2.0,531,7610,"['authority reliable', 'intensity minor']",8272,1.0,2.0,35861.0,87,0.0,2,0
9182,2.0,1071,7614,"['authority reliable', 'intensity minor']",145,1.0,2.0,37153.0,87,0.0,3,0
9183,1.0,1603,7618,"['authority reliable', 'intensity major']",1265,1.0,2.0,72033.0,87,0.0,2,0
9184,2.0,311,7621,"['authority reliable', 'intensity minor']",8270,1.0,2.0,9324.0,87,0.0,3,0
9186,5.0,1183,7629,"['authority reliable', 'intensity minor']",8285,1.0,3.0,40989.0,87,0.0,4,1
9188,1.0,530,7638,"['authority reliable', 'intensity minor']",5918,1.0,1.0,86515.0,87,0.0,2,0
9190,1.0,1861,7644,"['company google', 'authority reliable', 'intensity major']",13,1.0,3.0,33158.0,87,0.0,2,0
9192,5.0,972,7685,"['company google', 'authority very reliable', 'intensity major']",8256,1.0,4.0,59836.0,87,0.0,5,1
9193,5.0,510,7686,"['company google', 'authority reliable', 'intensity major']",8256,1.0,5.0,57242.0,87,0.0,5,1
9194,5.0,1461,7687,"['company google', 'authority reliable', 'intensity major']",8284,1.0,5.0,93895.0,87,0.0,5,1
9195,5.0,1524,7688,"['company google', 'authority reliable', 'intensity major']",1266,0.0,5.0,168359.0,87,0.0,5,1
9196,5.0,2023,7689,"['company google', 'authority unreliable', 'intensity major']",8256,1.0,5.0,71413.0,87,0.0,5,1
9197,4.0,701,7690,"['company google', 'authority very reliable', 'intensity major']",91,1.0,3.0,10696.0,87,0.0,5,1
9198,5.0,83390,7691,"['company google', 'authority reliable', 'intensity major']",8256,1.0,5.0,38966.0,87,0.0,5,1
9199,5.0,611,7692,"['subject history of company', 'company google', 'authority unreliable', 'intensity major']",8256,1.0,5.0,68318.0,87,0.0,5,1
9200,4.0,1030,7693,"['company google', 'authority reliable', 'intensity major']",1595,1.0,3.0,34670.0,87,0.0,4,1
9201,5.0,742,7694,"['company google', 'authority unreliable', 'intensity minor']",5,1.0,4.0,20529.0,87,0.0,5,1
9202,4.0,1371,7695,"['authority reliable', 'intensity major']",943,1.0,4.0,41190.0,87,0.0,3,0
9203,5.0,740,8272,"['authority reliable', 'intensity minor']",8285,1.0,2.0,119872.0,87,0.0,4,1
9204,4.0,311,8273,"['subject history of company', 'authority reliable', 'intensity minor']",8271,1.0,4.0,27450.0,87,0.0,4,1
9205,4.0,480,8274,"['authority reliable', 'intensity major']",8285,1.0,4.0,99152.0,87,0.0,4,1
9206,3.0,452,8275,"['authority reliable', 'intensity major']",8257,1.0,3.0,67718.0,87,0.0,3,0
9207,5.0,321,8276,"['company google', 'authority reliable', 'intensity major']",8285,1.0,4.0,99613.0,87,0.0,5,1
9209,5.0,591,8278,"['company google', 'authority reliable', 'intensity major']",8256,0.0,4.0,57733.0,87,0.0,4,1
9210,5.0,420,8279,"['company google', 'authority unreliable', 'intensity minor']",8256,1.0,4.0,33798.0,87,0.0,4,1
9211,4.0,260,8280,"['company google', 'authority unreliable', 'intensity minor']",800,1.0,4.0,20099.0,87,0.0,4,1
9212,3.0,912,8281,"['authority very reliable', 'intensity minor']",3476,1.0,4.0,251691.0,87,0.0,4,1
9213,2.0,10,9332,"['authority unreliable', 'intensity minor']",8202,1.0,2.0,129076.0,87,0.0,4,1
9214,1.0,972,9338,"['authority very reliable', 'intensity major']",465,1.0,2.0,81958.0,87,0.0,2,0
9215,3.0,361,9347,"['authority very reliable', 'intensity major']",2,1.0,2.0,156385.0,87,0.0,4,1
9216,4.0,1052,9358,"['authority reliable', 'intensity minor']",13,1.0,3.0,227588.0,87,0.0,4,1
9217,1.0,1261,9361,"['authority reliable', 'intensity major']",8272,1.0,2.0,34389.0,87,0.0,3,0
9221,4.0,941,9525,"['authority reliable', 'intensity minor']",11,1.0,4.0,49432.0,87,0.0,4,1
9222,3.0,690,9526,"['authority reliable', 'intensity minor']",11,1.0,3.0,82880.0,87,0.0,4,1
9223,2.0,620,9527,"['authority very reliable', 'intensity minor']",11,1.0,3.0,79464.0,87,0.0,3,0
9224,2.0,1825,9528,"['authority reliable', 'intensity major']",8154,1.0,1.0,370302.0,87,0.0,2,0
9225,5.0,1361,9529,"['subject history of company', 'authority reliable', 'intensity minor']",8285,1.0,4.0,59796.0,87,0.0,3,0
9226,5.0,551,9530,"['company google', 'authority reliable', 'intensity major']",8285,1.0,5.0,9914.0,87,0.0,4,1
9227,5.0,311,9531,"['government', 'general elections']",5,1.0,5.0,111841.0,87,0.0,5,1
9228,4.0,1502,18409,"['subject market intl iraq', 'authority reliable', 'intensity major']",13,1.0,4.0,147472.0,87,0.0,4,1
9229,3.0,330,18645,"['authority reliable', 'intensity minor']",2,1.0,3.0,288886.0,87,0.0,3,0
9230,2.0,841,18647,"['impact on stock none', 'authority very reliable', 'intensity minor']",2,1.0,3.0,243720.0,87,0.0,3,0
9231,1.0,471,18648,"['authority very reliable', 'intensity minor']",2,1.0,2.0,121284.0,87,0.0,1,0
9232,1.0,320,18650,"['subject market intl iraq', 'authority very reliable', 'intensity major']",2,1.0,2.0,95989.0,87,0.0,3,0
9233,2.0,441,18652,"['subject market intl iraq', 'authority very reliable', 'intensity major']",2,1.0,3.0,126652.0,87,0.0,3,0
9234,2.0,771,18653,"['subject market intl iraq', 'authority very reliable', 'intensity major']",2,1.0,1.0,139992.0,87,0.0,1,0
9235,2.0,821,18654,"['subject market intl iraq', 'authority very reliable', 'intensity major']",2,1.0,2.0,96319.0,87,0.0,2,0
9236,2.0,370,18656,"['subject community involvement', 'authority very reliable', 'intensity minor']",2,1.0,1.0,36773.0,87,0.0,1,0
9237,1.0,20,18658,"['authority very reliable', 'intensity major']",2,1.0,1.0,85944.0,87,0.0,1,0
9238,3.0,1532,18660,"['authority reliable', 'intensity major']",3,1.0,4.0,133692.0,87,0.0,4,1
9239,2.0,450,18662,"['subject market intl iraq', 'authority reliable', 'intensity major']",3,1.0,2.0,47389.0,87,0.0,3,0
9240,2.0,551,18663,"['authority reliable', 'intensity major']",3,1.0,2.0,41229.0,87,0.0,2,0
9241,1.0,421,18664,"['subject market intl iraq', 'authority reliable', 'intensity major']",3,1.0,1.0,124079.0,87,0.0,1,0
9242,2.0,791,18666,"['subject market us overall', 'authority very reliable', 'intensity major']",3,1.0,1.0,48710.0,87,0.0,2,0
9243,4.0,402,18667,"['authority very reliable', 'intensity major']",4,1.0,3.0,40448.0,87,0.0,4,1
9244,4.0,422,18668,"['subject market us overall', 'authority very reliable', 'intensity major']",4,1.0,4.0,61398.0,87,0.0,4,1
9245,4.0,210,18669,"['subject community involvement', 'impact on stock none', 'authority very reliable', 'intensity minor']",4,1.0,4.0,48420.0,87,0.0,5,1
9246,1.0,360,20308,"['subject market intl iraq', 'authority very reliable', 'intensity major']",2,1.0,2.0,47959.0,87,0.0,2,0
9247,2.0,2452,20309,"['subject market intl iraq', 'authority very reliable', 'intensity major']",2,1.0,2.0,192837.0,87,0.0,2,0
9248,2.0,1031,20310,"['subject market us overall', 'authority very reliable', 'intensity minor']",2,1.0,2.0,164267.0,87,0.0,2,0
9249,1.0,541,20311,"['authority very reliable', 'intensity major']",2,1.0,1.0,22081.0,87,0.0,2,0
9250,3.0,550,20312,['politics'],4,1.0,3.0,4376.0,87,0.0,3,0
9253,5.0,2843,1897,['health'],6,1.0,5.0,132750.0,88,1.0,4,1
9269,5.0,1040,2931,['politics'],9,1.0,1.0,57172.0,88,1.0,5,1
9270,5.0,3977,2935,['china'],14,1.0,3.0,98313.0,88,1.0,4,1
9275,5.0,3996,3737,['default'],16,1.0,4.0,107504.0,88,1.0,5,1
9277,5.0,2023,3746,['default'],4,1.0,3.0,89598.0,88,1.0,5,1
9285,1.0,1293,3857,['difficult to understand'],1115,0.0,2.0,45225.0,88,0.0,1,0
9286,3.0,20,3858,['difficult to understand'],1115,0.0,3.0,59846.0,88,0.0,2,0
9287,1.0,1250,3859,['difficult to understand'],965,0.0,1.0,35200.0,88,0.0,1,0
9291,1.0,1923,3863,"['familar topic', 'gmail']",965,0.0,1.0,50162.0,88,0.0,1,0
9311,3.0,3977,3948,['gmail'],1485,1.0,4.0,33908.0,91,0.0,3,0
9314,2.0,340,4094,['gmail'],2323,1.0,3.0,66716.0,91,0.0,2,0
9315,3.0,220,4095,['gmail'],200,1.0,4.0,72764.0,91,0.0,4,1
9316,3.0,490,4097,['information security'],2584,1.0,1.0,10956.0,91,0.0,3,0
9317,2.0,932,4100,['information security'],456,1.0,2.0,24485.0,91,1.0,2,0
9318,1.0,1651,4101,['information security'],446,1.0,2.0,12688.0,91,1.0,1,0
9319,4.0,482,4143,['gmail'],5,1.0,3.0,12698.0,91,1.0,4,1
9320,4.0,121,4144,['gmail'],5,1.0,4.0,127584.0,91,1.0,4,1
9321,2.0,720,4149,['gmail'],5,1.0,4.0,94265.0,91,1.0,4,1
9322,2.0,661,4150,['gmail'],5,1.0,3.0,125621.0,91,1.0,4,1
9323,2.0,700,4151,['information security'],5,1.0,4.0,35731.0,91,1.0,4,1
9324,4.0,481,4153,['strange'],5,1.0,3.0,116237.0,91,1.0,3,0
9327,3.0,720,4647,['technoloy'],606,1.0,3.0,5287.0,91,0.0,2,0
9328,3.0,230,4648,['technoloy'],943,1.0,4.0,19107.0,91,0.0,4,1
9329,4.0,630,4649,['strange'],943,1.0,4.0,20680.0,91,0.0,3,0
9330,4.0,1093,4650,['technology'],606,1.0,4.0,9203.0,91,0.0,3,0
9331,4.0,481,4651,['gmail'],943,1.0,2.0,2233.0,91,0.0,1,0
9332,2.0,1103,4652,"['strange', 'technology']",943,1.0,3.0,7881.0,91,0.0,2,0
9333,4.0,1022,4653,['gmail'],606,1.0,2.0,12418.0,91,0.0,3,0
9334,2.0,330,4655,['gmail'],4054,1.0,2.0,5698.0,91,0.0,1,0
9335,1.0,562,4656,['gmail'],339,1.0,1.0,2554.0,91,0.0,1,0
9336,4.0,340,4657,['technology'],2584,1.0,2.0,1321.0,91,0.0,3,0
9337,4.0,613,4658,['technology'],943,1.0,2.0,31135.0,91,0.0,3,0
9338,2.0,320,4659,['strange'],943,0.0,3.0,4166.0,91,0.0,2,0
9339,3.0,350,4660,['gmail'],1323,1.0,2.0,108427.0,91,0.0,4,1
9340,4.0,442,4661,['gmail'],1702,1.0,2.0,10775.0,91,1.0,3,0
9341,4.0,620,4662,['gmail'],1702,1.0,2.0,6129.0,91,1.0,4,1
9342,3.0,610,4663,['gmail'],339,0.0,2.0,6389.0,91,0.0,1,0
9343,3.0,380,4664,['default'],200,0.0,3.0,2233.0,91,1.0,2,0
9344,2.0,260,5559,['strange'],8195,1.0,1.0,35671.0,91,1.0,3,0
9345,3.0,320,5560,"['technology', 'gmail']",8199,1.0,2.0,90439.0,91,1.0,4,1
9346,2.0,220,5561,"['technology', 'information security']",8209,1.0,4.0,91391.0,91,1.0,4,1
9347,4.0,752,5567,['technology'],8209,1.0,2.0,90701.0,91,1.0,3,0
9348,4.0,810,5573,['gmail'],8209,1.0,3.0,58595.0,91,1.0,3,0
9349,3.0,431,5574,['gmail'],8146,0.0,1.0,8681.0,91,0.0,1,0
9350,1.0,1953,5575,"['strange', 'technology']",200,0.0,1.0,15882.0,91,0.0,1,0
9351,3.0,1812,5577,['technology'],8209,1.0,4.0,251502.0,91,1.0,4,1
9352,3.0,211,5578,['strange'],8205,1.0,4.0,36192.0,91,1.0,2,0
9353,3.0,1062,5583,"['technology', 'gmail']",8205,1.0,5.0,114364.0,91,1.0,4,1
9354,4.0,20,5584,['technology'],8209,1.0,3.0,61568.0,91,1.0,3,0
9355,5.0,840,5586,['technology'],8209,1.0,4.0,169604.0,91,1.0,4,1
9356,4.0,341,5588,['technology'],8209,0.0,4.0,166089.0,91,0.0,4,1
9357,4.0,441,5589,['technology'],8209,1.0,4.0,178417.0,91,1.0,4,1
9358,5.0,662,5592,['technology'],8209,1.0,3.0,88437.0,91,1.0,4,1
9359,4.0,600,5593,['technology'],8209,1.0,4.0,170475.0,91,1.0,3,0
9360,5.0,141,5595,['sciencehealth'],8209,1.0,5.0,149404.0,91,0.0,4,1
9361,5.0,902,5597,['sciencehealth'],8207,1.0,3.0,44253.0,91,1.0,4,1
9362,5.0,752,5606,['sciencehealth'],8207,1.0,5.0,202090.0,91,1.0,5,1
9363,5.0,140,5608,['sciencehealth'],8207,1.0,4.0,161242.0,91,1.0,5,1
9364,5.0,521,5610,['gmail'],8207,1.0,3.0,148573.0,91,1.0,4,1
9365,1.0,130,5613,['sciencehealth'],8256,0.0,1.0,8935.0,91,0.0,1,0
9366,3.0,873,5615,['default'],8196,1.0,3.0,82007.0,91,1.0,3,0
9367,3.0,110,5617,['information security'],8195,1.0,4.0,14260.0,91,1.0,2,0
9368,2.0,1383,5620,['information security'],141,1.0,4.0,23194.0,91,0.0,3,0
9369,2.0,1634,5623,"['information security', 'jobs']",2673,1.0,3.0,11387.0,91,0.0,1,0
9370,2.0,110,5625,['jobs'],309,0.0,2.0,5348.0,91,0.0,1,0
9371,2.0,220,5626,['information security'],318,1.0,2.0,16013.0,91,1.0,1,0
9372,3.0,0,5627,['information security'],8258,1.0,4.0,871.0,91,1.0,4,1
9373,3.0,451,5628,['jobs'],1273,0.0,2.0,6540.0,91,0.0,1,0
9374,3.0,762,5629,"['information security', 'jobs']",480,1.0,2.0,6630.0,91,1.0,1,0
9375,3.0,0,5630,"['information security', 'jobs']",497,1.0,2.0,3154.0,91,1.0,1,0
9376,1.0,2722,5631,['information security'],458,1.0,2.0,29893.0,91,1.0,1,0
9377,4.0,351,5632,['information security'],143,0.0,3.0,4556.0,91,0.0,1,0
9378,4.0,1896,5633,['sciencehealth'],6994,1.0,2.0,138408.0,91,1.0,4,1
9379,5.0,200,5634,['sciencehealth'],8207,1.0,5.0,99772.0,91,1.0,4,1
9380,5.0,170,5635,"['sciencehealth', 'strange']",8207,1.0,5.0,80906.0,91,1.0,3,0
9381,5.0,390,5636,"['technology', 'gmail']",8207,1.0,5.0,237692.0,91,1.0,5,1
9382,5.0,2442,5637,['sciencehealth'],8207,1.0,3.0,252492.0,91,1.0,5,1
9383,5.0,802,5638,['sciencehealth'],8207,1.0,5.0,140682.0,91,1.0,4,1
9384,4.0,230,5639,['sciencehealth'],8207,1.0,5.0,41730.0,91,1.0,3,0
9385,4.0,0,5640,['difficult to understand'],8207,1.0,5.0,52536.0,91,1.0,5,1
9386,3.0,10,6477,['sciencehealth'],8052,0.0,3.0,17996.0,91,0.0,1,0
9388,5.0,211,6479,['sciencehealth'],8221,1.0,4.0,61738.0,91,1.0,4,1
9389,5.0,320,6480,['sciencehealth'],8221,1.0,3.0,28611.0,91,1.0,3,0
9390,5.0,290,6482,['sciencehealth'],8221,1.0,3.0,51683.0,91,1.0,3,0
9391,5.0,362,6483,['sciencehealth'],8221,1.0,5.0,15524.0,91,1.0,4,1
9392,5.0,230,6485,['sciencehealth'],8221,1.0,4.0,60698.0,91,1.0,3,0
9393,5.0,200,6486,['sciencehealth'],8221,1.0,5.0,29702.0,91,1.0,5,1
9394,5.0,401,6487,['sciencehealth'],8221,1.0,4.0,23863.0,91,1.0,5,1
9395,5.0,20,6489,['sciencehealth'],8221,1.0,4.0,13589.0,91,1.0,3,0
9396,5.0,532,6490,['sciencehealth'],8221,1.0,3.0,12740.0,91,1.0,3,0
9397,5.0,0,6491,['sciencehealth'],8221,1.0,2.0,24144.0,91,1.0,4,1
9398,5.0,250,6492,['sciencehealth'],8254,1.0,2.0,11308.0,91,1.0,3,0
9399,5.0,361,6493,['technology'],8254,1.0,4.0,29331.0,91,1.0,3,0
9401,3.0,482,6495,['strange'],8272,1.0,4.0,20549.0,91,0.0,2,0
9402,4.0,240,6496,['technology'],8272,1.0,4.0,21871.0,91,1.0,5,1
9403,4.0,580,6498,['technology'],8272,1.0,3.0,11546.0,91,1.0,3,0
9406,4.0,600,6501,['technology'],8272,1.0,4.0,29413.0,91,0.0,2,0
9407,4.0,320,6504,['technology'],8272,1.0,4.0,133742.0,91,0.0,2,0
9408,4.0,421,6505,['technology'],8272,1.0,4.0,13720.0,91,0.0,1,0
9409,4.0,490,6506,['jobs'],8272,1.0,4.0,6940.0,91,0.0,2,0
9410,5.0,380,6507,['jobs'],438,1.0,4.0,2304.0,91,1.0,1,0
9411,5.0,221,6508,['jobs'],438,1.0,4.0,1532.0,91,1.0,1,0
9412,1.0,150,6509,['jobs'],438,0.0,1.0,3235.0,91,0.0,1,0
9414,1.0,251,6511,['jobs'],438,0.0,1.0,9995.0,91,0.0,1,0
9415,1.0,70,6512,['jobs'],438,0.0,1.0,2623.0,91,0.0,1,0
9416,1.0,80,6513,['jobs'],438,0.0,1.0,1191.0,91,0.0,1,0
9417,5.0,150,6514,['jobs'],438,0.0,4.0,9043.0,91,1.0,1,0
9418,5.0,821,6515,['jobs'],438,1.0,4.0,4987.0,91,1.0,2,0
9419,5.0,150,6516,['information security'],438,1.0,4.0,1582.0,91,1.0,3,0
9420,5.0,370,6517,['jobs'],438,1.0,4.0,3165.0,91,1.0,1,0
9421,5.0,110,6518,['jobs'],438,1.0,4.0,5137.0,91,1.0,1,0
9422,5.0,1192,6519,['jobs'],438,1.0,4.0,5728.0,91,1.0,1,0
9423,5.0,0,6520,['jobs'],438,1.0,4.0,571.0,91,1.0,3,0
9424,5.0,540,6521,['default'],438,1.0,4.0,10495.0,91,1.0,1,0
9425,2.0,60,6523,['default'],8052,0.0,2.0,4626.0,91,0.0,2,0
9426,2.0,1182,6526,['sciencehealth'],8052,0.0,2.0,10004.0,91,0.0,2,0
9427,5.0,310,6528,['sciencehealth'],8221,1.0,3.0,15632.0,91,1.0,2,0
9428,5.0,231,6530,['default'],8221,1.0,3.0,105391.0,91,1.0,3,0
9429,2.0,562,6533,['default'],134,1.0,3.0,15913.0,91,0.0,1,0
9430,3.0,330,6535,['default'],134,1.0,2.0,78553.0,91,0.0,2,0
9431,2.0,542,6536,['difficult to understand'],134,0.0,2.0,31616.0,91,0.0,1,0
9432,4.0,271,6539,['difficult to understand'],134,0.0,2.0,27730.0,91,0.0,1,0
9433,4.0,1052,6540,['difficult to understand'],134,0.0,2.0,73856.0,91,0.0,1,0
9434,4.0,481,6542,['difficult to understand'],134,0.0,2.0,61478.0,91,0.0,1,0
9435,4.0,502,6545,['difficult to understand'],134,0.0,2.0,37334.0,91,0.0,1,0
9436,4.0,1342,6546,['difficult to understand'],134,0.0,1.0,67558.0,91,0.0,1,0
9437,4.0,1342,6547,['difficult to understand'],134,0.0,2.0,146151.0,91,0.0,1,0
9438,4.0,1352,6549,['difficult to understand'],134,1.0,2.0,20890.0,91,0.0,2,0
9439,4.0,320,6551,['default'],134,1.0,2.0,38014.0,91,0.0,2,0
